query_file	 query_genome_length
NC_017639_1.fa.xml	 81883
NC_032139_1.fa.xml	 1743
NC_023892_1.fa.xml	 8659
NC_018177_1.fa.xml	 4174118
NC_023865_1.fa.xml	 55098
NC_008793_1.fa.xml	 2762
NC_025453_1.fa.xml	 40286
NC_010665_1.fa.xml	 1930
NC_043413_1.fa.xml	 3249
NC_038273_1.fa.xml	 1710
NC_025437_1.fa.xml	 169062
NC_001961_1.fa.xml	 15428
NC_002509_2.fa.xml	 9835
NC_016846_1.fa.xml	 111195
NC_012213_1.fa.xml	 7149
NC_002817_1.fa.xml	 2767
NC_031054_1.fa.xml	 162415
NC_038685_1.fa.xml	 1346
NC_007548_1.fa.xml	 3538
NC_024785_1.fa.xml	 44844
NC_021057_1.fa.xml	 538203
NC_010584_1.fa.xml	 3949
NC_015656_1.fa.xml	 5323186
NC_007519_1.fa.xml	 3730232
NC_000918_1.fa.xml	 1551335
NC_035456_1.fa.xml	 11092
NC_021826_1.fa.xml	 3094342
NC_015393_1.fa.xml	 9999
NC_006952_1.fa.xml	 1379
NC_040504_1.fa.xml	 2863
NC_038570_1.fa.xml	 2284
NC_031295_1.fa.xml	 4454
NC_009528_2.fa.xml	 11930
NC_004439_1.fa.xml	 7358
NC_042335_1.fa.xml	 49228
NC_002039_1.fa.xml	 2947
NC_027133_1.fa.xml	 1346
NC_013648_1.fa.xml	 39576
NC_040818_1.fa.xml	 7658
NC_003826_1.fa.xml	 822
NC_021588_1.fa.xml	 1267
NC_031234_1.fa.xml	 43982
NC_048680_1.fa.xml	 44260
NC_021345_1.fa.xml	 1224
NC_001706_1.fa.xml	 22172
NC_025422_1.fa.xml	 155997
NC_009526_1.fa.xml	 43864
NC_015966_1.fa.xml	 3225536
NC_033325_1.fa.xml	 3250
NC_042035_1.fa.xml	 71092
NC_040789_1.fa.xml	 112307
NC_018707_1.fa.xml	 2519002
NC_043063_1.fa.xml	 780
NC_019029_1.fa.xml	 6956
NC_015666_1.fa.xml	 3668009
NC_008271_1.fa.xml	 332361
NC_038438_1.fa.xml	 2629
NC_038521_1.fa.xml	 7891
NC_016901_1.fa.xml	 5288069
NC_033432_1.fa.xml	 2696
NC_033039_1.fa.xml	 10473
NC_032546_1.fa.xml	 8818
NC_009004_1.fa.xml	 2529478
NC_038406_1.fa.xml	 1760
NC_047701_1.fa.xml	 42399
NC_040684_1.fa.xml	 8051
NC_006156_1.fa.xml	 904246
NC_048059_1.fa.xml	 40729
NC_010102_1.fa.xml	 4858887
NC_038746_1.fa.xml	 2667
NC_028821_1.fa.xml	 40670
NC_044943_1.fa.xml	 172051
NC_033437_1.fa.xml	 9876
NC_001499_1.fa.xml	 5894
NC_032420_1.fa.xml	 9997
NC_011506_2.fa.xml	 2693
NC_008711_1.fa.xml	 4597686
NC_027624_1.fa.xml	 29594
NC_012984_1.fa.xml	 3197759
NC_042325_1.fa.xml	 61147
NC_040421_1.fa.xml	 2323
NC_043193_1.fa.xml	 266
NC_026600_1.fa.xml	 66181
NC_008174_1.fa.xml	 2833
NC_013715_1.fa.xml	 2264603
NC_003054_1.fa.xml	 1821
NC_017477_1.fa.xml	 1966342
NC_008702_1.fa.xml	 4376040
NC_028129_1.fa.xml	 3179
NC_015286_1.fa.xml	 175230
NC_032549_1.fa.xml	 9273
NC_048020_1.fa.xml	 52992
NC_013191_1.fa.xml	 37695
NC_033154_1.fa.xml	 4925
NC_026955_1.fa.xml	 1690
NC_015524_1.fa.xml	 6519
NC_022767_1.fa.xml	 81656
NC_010001_1.fa.xml	 4847594
NC_027568_1.fa.xml	 3687
NC_013017_1.fa.xml	 2386
NC_008894_1.fa.xml	 2819
NC_013007_1.fa.xml	 16354
NC_005884_1.fa.xml	 43783
NC_004172_1.fa.xml	 6458
NC_034470_1.fa.xml	 3590
NC_006932_1.fa.xml	 2124241
NC_017657_1.fa.xml	 66078
NC_007062_1.fa.xml	 41690
NC_024146_1.fa.xml	 56702
NC_016517_1.fa.xml	 3250
NC_028983_1.fa.xml	 138877
NC_016772_1.fa.xml	 47972
NC_038840_1.fa.xml	 2238
NC_000943_1.fa.xml	 11014
NC_032600_1.fa.xml	 9352
NC_025385_1.fa.xml	 11903
NC_004661_1.fa.xml	 2612
NC_040534_1.fa.xml	 20949
NC_015291_1.fa.xml	 1958690
NC_026621_1.fa.xml	 2414
NC_039024_1.fa.xml	 13220
NC_018016_1.fa.xml	 2399175
NC_027809_1.fa.xml	 2457
NC_048081_1.fa.xml	 42067
NC_006640_1.fa.xml	 5032
NC_007380_1.fa.xml	 838
NC_032852_1.fa.xml	 10445
NC_019685_1.fa.xml	 6361
NC_017411_1.fa.xml	 22808
NC_007805_1.fa.xml	 39199
NC_033208_1.fa.xml	 3891
NC_032532_1.fa.xml	 10859
NC_011295_1.fa.xml	 1424912
NC_006962_2.fa.xml	 7800
NC_024769_1.fa.xml	 9591
NC_031080_1.fa.xml	 160985
NC_016817_1.fa.xml	 302599
NC_028880_1.fa.xml	 38625
NC_032278_1.fa.xml	 4186
NC_011297_1.fa.xml	 1959987
NC_008529_1.fa.xml	 1856951
NC_033826_1.fa.xml	 8630
NC_012124_1.fa.xml	 55414
NC_048036_1.fa.xml	 43571
NC_022119_1.fa.xml	 1042752
NC_009744_1.fa.xml	 9659
NC_003857_1.fa.xml	 2597
NC_020204_1.fa.xml	 48814
NC_028662_1.fa.xml	 50418
NC_047921_1.fa.xml	 76889
NC_014064_1.fa.xml	 9489
NC_031942_1.fa.xml	 40498
NC_011661_1.fa.xml	 1855560
NC_021773_2.fa.xml	 43458
NC_014740_1.fa.xml	 2582
NC_032740_1.fa.xml	 9481
NC_025672_1.fa.xml	 8976
NC_031908_1.fa.xml	 42685
NC_002796_1.fa.xml	 40003
NC_032453_1.fa.xml	 4401
NC_026139_1.fa.xml	 8952
NC_008611_1.fa.xml	 5631606
NC_008511_1.fa.xml	 299762
NC_020386_1.fa.xml	 1431902
NC_016110_1.fa.xml	 188552
NC_027812_1.fa.xml	 2761
NC_004729_1.fa.xml	 5841
NC_017512_1.fa.xml	 2227255
NC_014078_1.fa.xml	 3808
NC_021567_1.fa.xml	 10600
NC_004045_2.fa.xml	 2844
NC_002978_6.fa.xml	 1267782
NC_021775_1.fa.xml	 42215
NC_023006_1.fa.xml	 43564
NC_028485_1.fa.xml	 5056
NC_006054_1.fa.xml	 1417
NC_030698_1.fa.xml	 52924
NC_048041_1.fa.xml	 112106
NC_034214_1.fa.xml	 8014
NC_001748_1.fa.xml	 6656
NC_038610_1.fa.xml	 2781
NC_023149_1.fa.xml	 6725183
NC_030415_1.fa.xml	 2242
NC_002058_3.fa.xml	 7440
NC_021591_1.fa.xml	 5328010
NC_009092_1.fa.xml	 4602594
NC_025414_1.fa.xml	 178171
NC_019789_1.fa.xml	 556630
NC_003603_1.fa.xml	 4019
NC_001886_1.fa.xml	 9384
NC_027556_1.fa.xml	 1806
NC_015597_1.fa.xml	 256269
NC_022642_1.fa.xml	 910
NC_021313_1.fa.xml	 3255260
NC_008319_1.fa.xml	 2606748
NC_015322_1.fa.xml	 25284
NC_038857_1.fa.xml	 11465
NC_035203_1.fa.xml	 8701
NC_028475_1.fa.xml	 2617
NC_039085_1.fa.xml	 12823
NC_042341_1.fa.xml	 51235
NC_015417_1.fa.xml	 203287
NC_016640_1.fa.xml	 6788435
NC_048184_1.fa.xml	 47375
NC_008365_1.fa.xml	 6279
NC_018580_1.fa.xml	 182454
NC_018000_1.fa.xml	 6476459
NC_039476_1.fa.xml	 7536
NC_020100_1.fa.xml	 2796
NC_027426_1.fa.xml	 7025
NC_027995_1.fa.xml	 41666
NC_009479_1.fa.xml	 69989
NC_032405_1.fa.xml	 4044
NC_030470_1.fa.xml	 2985
NC_021626_1.fa.xml	 2769
NC_035189_1.fa.xml	 3387
NC_025341_1.fa.xml	 11139
NC_017934_1.fa.xml	 2974229
NC_049351_1.fa.xml	 30692
NC_021887_1.fa.xml	 1038817
NC_012671_1.fa.xml	 10865
NC_024699_1.fa.xml	 6002
NC_015266_1.fa.xml	 40555
NC_016811_1.fa.xml	 3359001
NC_005244_2.fa.xml	 101858
NC_017815_1.fa.xml	 4031
NC_018830_1.fa.xml	 12195
NC_049447_1.fa.xml	 31374
NC_038665_1.fa.xml	 3896
NC_030476_1.fa.xml	 5184
NC_011801_1.fa.xml	 38934
NC_012789_1.fa.xml	 1384
NC_022069_1.fa.xml	 55213
NC_001355_1.fa.xml	 7902
NC_033841_1.fa.xml	 6504
NC_040396_1.fa.xml	 6435
NC_047808_1.fa.xml	 39300
NC_024017_1.fa.xml	 10891
NC_005833_1.fa.xml	 48836
NC_015847_1.fa.xml	 1746697
NC_032513_1.fa.xml	 1595
NC_049365_1.fa.xml	 31901
NC_014306_1.fa.xml	 5100167
NC_016417_1.fa.xml	 13807
NC_037588_1.fa.xml	 1130
NC_033824_1.fa.xml	 8882
NC_012440_1.fa.xml	 1930284
NC_011292_1.fa.xml	 68952
NC_006944_1.fa.xml	 15450
NC_003862_1.fa.xml	 2711
NC_031258_1.fa.xml	 39696
NC_006564_1.fa.xml	 8101
NC_022095_1.fa.xml	 7228
NC_024207_1.fa.xml	 159656
NC_028929_1.fa.xml	 40759
NC_038279_1.fa.xml	 12790
NC_019936_1.fa.xml	 4575057
NC_032943_1.fa.xml	 8464
NC_010818_1.fa.xml	 2737
NC_022234_1.fa.xml	 1353255
NC_047857_1.fa.xml	 44024
NC_023866_1.fa.xml	 1784
NC_030379_1.fa.xml	 4772
NC_027399_1.fa.xml	 346602
NC_024384_1.fa.xml	 41156
NC_042016_1.fa.xml	 56076
NC_012982_1.fa.xml	 3455622
NC_011259_1.fa.xml	 23036
NC_019935_1.fa.xml	 64144
NC_018687_1.fa.xml	 189702
NC_004177_1.fa.xml	 3360
NC_040407_1.fa.xml	 597
NC_008855_1.fa.xml	 2179
NC_007965_1.fa.xml	 2557
NC_021323_1.fa.xml	 45572
NC_014903_1.fa.xml	 2679
NC_005139_1.fa.xml	 3354505
NC_001718_1.fa.xml	 5075
NC_021218_3.fa.xml	 1658047
NC_049402_1.fa.xml	 32458
NC_002728_1.fa.xml	 18246
NC_030128_1.fa.xml	 2645
NC_043168_1.fa.xml	 3414
NC_009725_2.fa.xml	 3918596
NC_024379_1.fa.xml	 39093
NC_002046_1.fa.xml	 2642
NC_006011_1.fa.xml	 1179
NC_021564_1.fa.xml	 5983
NC_012471_1.fa.xml	 2253793
NC_025804_1.fa.xml	 2277
NC_012811_1.fa.xml	 1261460
NC_038921_1.fa.xml	 1686
NC_001340_1.fa.xml	 329
NC_049416_1.fa.xml	 29953
NC_019675_1.fa.xml	 3342364
NC_040647_1.fa.xml	 5415
NC_030869_1.fa.xml	 9148
NC_038277_1.fa.xml	 6552
NC_038842_1.fa.xml	 2235
NC_010956_1.fa.xml	 35083
NC_040433_1.fa.xml	 3333
NC_013851_1.fa.xml	 3526903
NC_029638_1.fa.xml	 2732
NC_009815_1.fa.xml	 38124
NC_039026_1.fa.xml	 12957
NC_015464_1.fa.xml	 135041
NC_017386_1.fa.xml	 267986
NC_013402_1.fa.xml	 1162
NC_030115_1.fa.xml	 8919
NC_014108_1.fa.xml	 84653
NC_001364_1.fa.xml	 13246
NC_039012_1.fa.xml	 3383
NC_007664_1.fa.xml	 1082
NC_017675_1.fa.xml	 86908
NC_032858_1.fa.xml	 9887
NC_040467_1.fa.xml	 4979
NC_017563_1.fa.xml	 1831949
NC_006511_1.fa.xml	 4585229
NC_048851_1.fa.xml	 77221
NC_040463_1.fa.xml	 1912
NC_040495_1.fa.xml	 2274
NC_021503_1.fa.xml	 53021
NC_035115_1.fa.xml	 9126
NC_007032_1.fa.xml	 9604
NC_004764_2.fa.xml	 4981
NC_007014_1.fa.xml	 2635
NC_033235_1.fa.xml	 9596
NC_018697_1.fa.xml	 2363215
NC_013642_1.fa.xml	 1809823
NC_003545_1.fa.xml	 5957
NC_009517_1.fa.xml	 2117
NC_002532_2.fa.xml	 12704
NC_040482_1.fa.xml	 1134
NC_002037_1.fa.xml	 1399
NC_006359_1.fa.xml	 2691
NC_013386_1.fa.xml	 27830
NC_027635_1.fa.xml	 4815
NC_029104_1.fa.xml	 54312
NC_030931_1.fa.xml	 41871
NC_018079_1.fa.xml	 4968248
NC_005357_1.fa.xml	 42493
NC_017295_1.fa.xml	 3940230
NC_032919_1.fa.xml	 5859
NC_010183_1.fa.xml	 52830
NC_017688_1.fa.xml	 32414
NC_042059_1.fa.xml	 3696
NC_017476_1.fa.xml	 57362
NC_049415_1.fa.xml	 30690
NC_014525_1.fa.xml	 1731
NC_009570_1.fa.xml	 1349
NC_017342_1.fa.xml	 2802675
NC_019845_2.fa.xml	 3620713
NC_040430_1.fa.xml	 4660
NC_038270_1.fa.xml	 15462
NC_012042_1.fa.xml	 5196
NC_025411_1.fa.xml	 4089
NC_005989_1.fa.xml	 2774
NC_001512_1.fa.xml	 11835
NC_041971_1.fa.xml	 83724
NC_019734_1.fa.xml	 53213
NC_019564_1.fa.xml	 12113
NC_003705_1.fa.xml	 1879
NC_031938_1.fa.xml	 42820
NC_048867_1.fa.xml	 110183
NC_007626_1.fa.xml	 4967148
NC_021662_1.fa.xml	 4518
NC_021340_1.fa.xml	 52643
NC_028871_1.fa.xml	 38392
NC_008086_1.fa.xml	 1596366
NC_003848_1.fa.xml	 1118
NC_016972_1.fa.xml	 73285
NC_013284_1.fa.xml	 22448
NC_020539_1.fa.xml	 23758
NC_038302_1.fa.xml	 10967
NC_048723_1.fa.xml	 133195
NC_040835_1.fa.xml	 7188
NC_027388_1.fa.xml	 73050
NC_000117_1.fa.xml	 1042519
NC_022762_1.fa.xml	 33996
NC_003562_1.fa.xml	 992
NC_043068_1.fa.xml	 1458
NC_009038_1.fa.xml	 7995
NC_016148_1.fa.xml	 1967774
NC_011407_1.fa.xml	 6929
NC_039025_1.fa.xml	 11954
NC_042049_1.fa.xml	 35985
NC_011802_1.fa.xml	 41941
NC_034459_1.fa.xml	 7454
NC_030911_1.fa.xml	 45858
NC_036607_1.fa.xml	 8914
NC_044952_1.fa.xml	 190324
NC_020199_1.fa.xml	 47252
NC_012545_1.fa.xml	 1234
NC_011224_1.fa.xml	 11226
NC_038918_1.fa.xml	 1744
NC_007151_1.fa.xml	 149622
NC_008374_1.fa.xml	 2744
NC_007518_1.fa.xml	 4375
NC_038396_1.fa.xml	 1688
NC_021168_1.fa.xml	 34391
NC_011666_1.fa.xml	 4305430
NC_038338_1.fa.xml	 3193
NC_022898_1.fa.xml	 4033459
NC_024149_1.fa.xml	 18899
NC_039083_1.fa.xml	 1377
NC_023431_1.fa.xml	 1960
NC_029602_1.fa.xml	 1082
NC_017995_1.fa.xml	 7236
NC_007349_1.fa.xml	 36358
NC_007274_1.fa.xml	 131950
NC_040630_1.fa.xml	 7285
NC_008767_1.fa.xml	 2194961
NC_004322_1.fa.xml	 6056
NC_015450_1.fa.xml	 4185
NC_020070_1.fa.xml	 5136
NC_006840_2.fa.xml	 2897536
NC_013922_1.fa.xml	 3751858
NC_011734_1.fa.xml	 15219
NC_014742_1.fa.xml	 10820
NC_017635_1.fa.xml	 4900968
NC_016635_1.fa.xml	 1815
NC_019505_1.fa.xml	 166452
NC_017060_1.fa.xml	 570951
NC_020536_1.fa.xml	 2759473
NC_043487_1.fa.xml	 15111
NC_029596_1.fa.xml	 1888
NC_026422_1.fa.xml	 2280
NC_002331_1.fa.xml	 178733
NC_011643_1.fa.xml	 4009
NC_014136_1.fa.xml	 2002721
NC_008199_1.fa.xml	 69059
NC_007651_1.fa.xml	 3809201
NC_040838_1.fa.xml	 2458
NC_049403_1.fa.xml	 32529
NC_007414_1.fa.xml	 92077
NC_008518_1.fa.xml	 174059
NC_017585_1.fa.xml	 1812548
NC_028992_1.fa.xml	 34783
NC_004426_1.fa.xml	 9878
NC_017351_1.fa.xml	 2846546
NC_008959_1.fa.xml	 3213
NC_019856_1.fa.xml	 5349
NC_003735_1.fa.xml	 3617
NC_033314_1.fa.xml	 1611
NC_008020_1.fa.xml	 8739
NC_023988_1.fa.xml	 7204
NC_020211_1.fa.xml	 5241455
NC_018271_1.fa.xml	 35700
NC_018142_1.fa.xml	 3449360
NC_008769_1.fa.xml	 4374522
NC_013396_1.fa.xml	 3942
NC_039049_1.fa.xml	 4909
NC_040336_1.fa.xml	 2546
NC_043388_1.fa.xml	 2644
NC_030663_1.fa.xml	 1491
NC_013943_1.fa.xml	 3222077
NC_022581_1.fa.xml	 11806
NC_043187_1.fa.xml	 1233
NC_014240_1.fa.xml	 2076
NC_010717_2.fa.xml	 5238555
NC_017945_3.fa.xml	 2368876
NC_042327_1.fa.xml	 53171
NC_027374_1.fa.xml	 161239
NC_009776_1.fa.xml	 1297538
NC_025406_1.fa.xml	 11141
NC_003606_1.fa.xml	 9779
NC_001935_1.fa.xml	 2547
NC_013940_1.fa.xml	 308544
NC_015919_1.fa.xml	 55219
NC_033238_1.fa.xml	 8964
NC_028255_1.fa.xml	 11003
NC_032443_1.fa.xml	 4371
NC_026251_1.fa.xml	 5049
NC_017282_1.fa.xml	 43222
NC_028825_1.fa.xml	 87372
NC_031143_1.fa.xml	 2171
NC_003922_1.fa.xml	 64920
NC_010714_1.fa.xml	 2757
NC_015408_1.fa.xml	 1106197
NC_010840_1.fa.xml	 2756
NC_017072_1.fa.xml	 2614
NC_004305_1.fa.xml	 42259
NC_038294_1.fa.xml	 30111
NC_002543_1.fa.xml	 3080
NC_009921_1.fa.xml	 8982042
NC_028467_1.fa.xml	 6139
NC_025846_1.fa.xml	 3713
NC_038288_1.fa.xml	 3401
NC_017082_1.fa.xml	 7231841
NC_047773_1.fa.xml	 41283
NC_014118_1.fa.xml	 2593966
NC_018221_1.fa.xml	 2987450
NC_040829_1.fa.xml	 2747
NC_038812_1.fa.xml	 1106
NC_027299_1.fa.xml	 42092
NC_017524_1.fa.xml	 4398525
NC_020553_1.fa.xml	 85023
NC_007427_1.fa.xml	 130989
NC_003543_1.fa.xml	 3171
NC_012180_1.fa.xml	 20024
NC_032617_1.fa.xml	 8626
NC_011066_1.fa.xml	 1028
NC_002667_1.fa.xml	 41834
NC_023056_1.fa.xml	 28275
NC_002679_1.fa.xml	 351911
NC_032851_1.fa.xml	 6891
NC_040338_1.fa.xml	 2232
NC_022198_1.fa.xml	 2031902
NC_019750_1.fa.xml	 67557
NC_032918_1.fa.xml	 2934
NC_017096_1.fa.xml	 1558103
NC_028271_1.fa.xml	 415
NC_038785_1.fa.xml	 2983
NC_017249_1.fa.xml	 9207384
NC_027644_1.fa.xml	 4686
NC_020911_1.fa.xml	 4812600
NC_025459_1.fa.xml	 53744
NC_022880_1.fa.xml	 38528
NC_024216_1.fa.xml	 160541
NC_039084_1.fa.xml	 1360
NC_011969_1.fa.xml	 5214195
NC_021882_2.fa.xml	 1594544
NC_031274_1.fa.xml	 50509
NC_008868_1.fa.xml	 2395
NC_013233_1.fa.xml	 1198
NC_028773_1.fa.xml	 182145
NC_022965_1.fa.xml	 52873
NC_028230_1.fa.xml	 12020
NC_032419_1.fa.xml	 3477
NC_017964_1.fa.xml	 4365995
NC_016070_1.fa.xml	 1841542
NC_043586_1.fa.xml	 4440
NC_025726_1.fa.xml	 2914
NC_040634_1.fa.xml	 4825
NC_048216_1.fa.xml	 28679
NC_008538_1.fa.xml	 115507
NC_030655_1.fa.xml	 10644
NC_014210_1.fa.xml	 5767958
NC_032583_1.fa.xml	 13842
NC_005093_1.fa.xml	 11034
NC_021324_1.fa.xml	 53369
NC_031939_1.fa.xml	 89817
NC_002371_2.fa.xml	 41724
NC_038827_1.fa.xml	 2027
NC_029608_1.fa.xml	 1045
NC_001989_1.fa.xml	 15140
NC_015159_1.fa.xml	 39162
NC_043515_1.fa.xml	 8970
NC_011728_1.fa.xml	 906707
NC_040680_1.fa.xml	 6001
NC_024909_1.fa.xml	 2232
NC_035474_1.fa.xml	 2560
NC_003898_1.fa.xml	 2739
NC_021906_1.fa.xml	 181313
NC_012486_1.fa.xml	 7227
NC_025461_1.fa.xml	 45871
NC_040363_1.fa.xml	 1955
NC_039004_1.fa.xml	 9702
NC_016645_1.fa.xml	 2467972
NC_023740_1.fa.xml	 68311
NC_011834_1.fa.xml	 641895
NC_015043_1.fa.xml	 2679
NC_003882_1.fa.xml	 295
NC_033722_1.fa.xml	 10232
NC_022352_2.fa.xml	 1680813
NC_016142_1.fa.xml	 3134
NC_047895_1.fa.xml	 39919
NC_020523_1.fa.xml	 4109
NC_001866_1.fa.xml	 3392
NC_003085_1.fa.xml	 49534
NC_033489_1.fa.xml	 2715
NC_008024_1.fa.xml	 1937111
NC_004662_1.fa.xml	 2593
NC_001413_1.fa.xml	 8482
NC_028799_1.fa.xml	 66708
NC_016786_1.fa.xml	 2427149
NC_004679_1.fa.xml	 18227
NC_013075_1.fa.xml	 7492
NC_038911_1.fa.xml	 1000
NC_024123_1.fa.xml	 64113
NC_000921_1.fa.xml	 1643831
NC_018886_1.fa.xml	 8513
NC_029017_1.fa.xml	 73420
NC_049445_1.fa.xml	 168223
NC_040549_1.fa.xml	 5890
NC_032891_1.fa.xml	 4380
NC_041864_1.fa.xml	 160570
NC_029633_1.fa.xml	 2903
NC_026647_1.fa.xml	 2537
NC_020549_1.fa.xml	 1268237
NC_031102_1.fa.xml	 42429
NC_001733_1.fa.xml	 16550
NC_033456_1.fa.xml	 8999
NC_026814_1.fa.xml	 6617
NC_031026_1.fa.xml	 49167
NC_014646_1.fa.xml	 1351
NC_009562_1.fa.xml	 1344
NC_049476_1.fa.xml	 32697
NC_026652_1.fa.xml	 2007
NC_008562_1.fa.xml	 162109
NC_002164_1.fa.xml	 6099
NC_011362_1.fa.xml	 356
NC_007709_1.fa.xml	 43785
NC_033738_1.fa.xml	 7533
NC_003716_1.fa.xml	 4063
NC_030160_1.fa.xml	 2029
NC_014446_1.fa.xml	 2608
NC_010320_1.fa.xml	 2457259
NC_016614_1.fa.xml	 1974339
NC_022629_1.fa.xml	 1925
NC_021558_1.fa.xml	 37644
NC_020551_1.fa.xml	 7502
NC_043477_1.fa.xml	 6976
NC_013398_1.fa.xml	 2768
NC_028260_1.fa.xml	 10877
NC_014794_1.fa.xml	 2627
NC_032548_1.fa.xml	 8697
NC_031909_1.fa.xml	 134927
NC_005265_1.fa.xml	 14796
NC_014543_1.fa.xml	 4073
NC_023584_1.fa.xml	 170438
NC_005041_2.fa.xml	 5335
NC_002064_1.fa.xml	 5241
NC_040662_1.fa.xml	 3478
NC_021215_3.fa.xml	 1593537
NC_034157_1.fa.xml	 7903
NC_014899_1.fa.xml	 35203
NC_049495_1.fa.xml	 158087
NC_019766_1.fa.xml	 5943
NC_007058_1.fa.xml	 43155
NC_034567_1.fa.xml	 7299
NC_005233_1.fa.xml	 1673
NC_043385_1.fa.xml	 3478
NC_020182_1.fa.xml	 9294
NC_000953_1.fa.xml	 30885
NC_010645_1.fa.xml	 3732255
NC_028948_1.fa.xml	 5181
NC_012542_1.fa.xml	 1434
NC_040533_1.fa.xml	 5228
NC_015706_1.fa.xml	 7718
NC_043180_1.fa.xml	 4243
NC_015874_1.fa.xml	 20192
NC_038342_1.fa.xml	 3301
NC_043516_1.fa.xml	 7656
NC_049921_1.fa.xml	 57123
NC_021881_1.fa.xml	 1473302
NC_001587_1.fa.xml	 7723
NC_029570_1.fa.xml	 6981
NC_029613_1.fa.xml	 1776
NC_041995_1.fa.xml	 50564
NC_015300_1.fa.xml	 1544
NC_032745_1.fa.xml	 8848
NC_038489_1.fa.xml	 2230
NC_047852_1.fa.xml	 42351
NC_008348_1.fa.xml	 168041
NC_033851_1.fa.xml	 1869
NC_031292_1.fa.xml	 2969
NC_005978_1.fa.xml	 3612
NC_032593_1.fa.xml	 8628
NC_030460_1.fa.xml	 2320
NC_012210_1.fa.xml	 8604
NC_033294_1.fa.xml	 4083
NC_009799_3.fa.xml	 42972
NC_020157_1.fa.xml	 177682
NC_013094_1.fa.xml	 1003
NC_048000_1.fa.xml	 111601
NC_023154_1.fa.xml	 1002
NC_037664_1.fa.xml	 1413
NC_008689_1.fa.xml	 44857
NC_014304_1.fa.xml	 102323
NC_032492_1.fa.xml	 24648
NC_003752_1.fa.xml	 2157
NC_038266_1.fa.xml	 6165
NC_042116_1.fa.xml	 354378
NC_020810_1.fa.xml	 11976
NC_010525_1.fa.xml	 1769823
NC_042095_1.fa.xml	 128602
NC_004350_2.fa.xml	 2032925
NC_012725_2.fa.xml	 134346
NC_032849_1.fa.xml	 10903
NC_007736_1.fa.xml	 3740
NC_033304_1.fa.xml	 2708
NC_011783_1.fa.xml	 24326
NC_015275_1.fa.xml	 4714237
NC_014220_1.fa.xml	 2405559
NC_032903_1.fa.xml	 5029
NC_009135_1.fa.xml	 1780761
NC_011056_1.fa.xml	 75811
NC_016812_1.fa.xml	 4305723
NC_007642_1.fa.xml	 12807
NC_003669_1.fa.xml	 6828
NC_035119_1.fa.xml	 1819
NC_028962_1.fa.xml	 140961
NC_043481_1.fa.xml	 3850
NC_028955_1.fa.xml	 197361
NC_043079_1.fa.xml	 3860
NC_035469_1.fa.xml	 200223
NC_009013_1.fa.xml	 7808
NC_011370_1.fa.xml	 308747
NC_028370_1.fa.xml	 21779
NC_041926_1.fa.xml	 41289
NC_013035_1.fa.xml	 7184
NC_040180_1.fa.xml	 2690
NC_001550_1.fa.xml	 8557
NC_016619_1.fa.xml	 191828
NC_028252_1.fa.xml	 2942
NC_017904_1.fa.xml	 5613626
NC_048824_1.fa.xml	 71538
NC_047804_1.fa.xml	 42042
NC_010583_1.fa.xml	 111382
NC_042053_1.fa.xml	 70265
NC_010672_1.fa.xml	 7437
NC_004012_1.fa.xml	 8451
NC_040388_1.fa.xml	 1475
NC_049359_1.fa.xml	 30882
NC_020383_1.fa.xml	 85134
NC_005137_2.fa.xml	 131160
NC_019955_1.fa.xml	 3297305
NC_040560_1.fa.xml	 3389
NC_015281_1.fa.xml	 179563
NC_013228_1.fa.xml	 2127
NC_033329_1.fa.xml	 1549
NC_048802_1.fa.xml	 159365
NC_014079_1.fa.xml	 3798
NC_010465_1.fa.xml	 4689441
NC_005832_1.fa.xml	 106332
NC_032256_1.fa.xml	 1254
NC_027985_1.fa.xml	 68016
NC_003228_3.fa.xml	 5205140
NC_017413_1.fa.xml	 27590
NC_024701_1.fa.xml	 6598
NC_021781_2.fa.xml	 135281
NC_008377_1.fa.xml	 2792
NC_010667_1.fa.xml	 3303
NC_010846_1.fa.xml	 74117
NC_019699_1.fa.xml	 370830
NC_024012_1.fa.xml	 2610
NC_004581_1.fa.xml	 2550
NC_016650_1.fa.xml	 48072
NC_004684_1.fa.xml	 67480
NC_009875_1.fa.xml	 17938
NC_009232_2.fa.xml	 42572
NC_032508_1.fa.xml	 2274
NC_049840_1.fa.xml	 50381
NC_022594_1.fa.xml	 6265484
NC_013361_1.fa.xml	 5697240
NC_004676_1.fa.xml	 2777
NC_029043_2.fa.xml	 53184
NC_021315_1.fa.xml	 59407
NC_008025_1.fa.xml	 2467205
NC_031670_1.fa.xml	 5050
NC_048112_1.fa.xml	 42042
NC_032831_1.fa.xml	 5336
NC_029048_2.fa.xml	 131704
NC_027819_1.fa.xml	 10938
NC_031690_1.fa.xml	 11308
NC_023295_1.fa.xml	 7315
NC_043099_1.fa.xml	 3371
NC_009827_1.fa.xml	 9628
NC_015921_1.fa.xml	 900755
NC_003754_1.fa.xml	 3514
NC_048747_1.fa.xml	 242446
NC_034450_1.fa.xml	 13209
NC_033703_1.fa.xml	 9314
NC_028655_1.fa.xml	 39235
NC_048779_1.fa.xml	 238099
NC_016911_1.fa.xml	 1269774
NC_025708_1.fa.xml	 2389
NC_047988_1.fa.xml	 54148
NC_024296_1.fa.xml	 8914
